match_id,match_date,match_time,hometeam,awayteam,bet_name,probability,odds,EV,Kelly,stake,bankroll_if_win,bankroll_if_lose,expected_bankroll,
2282350,2025-09-12,20:00:00,Ansbach,Augsburg II,Maç Sonucu :: MS X,32,"3,38","1,0816","0,0342857142857143","3,42857142857143","1,0816","0,965714285714286","1,00279771428571",
2282365,2025-09-12,20:00:00,Regensburg,Weiss Essen,Maç Skoru :: 1:4,5,"31,5","1,575","0,0188524590163934","1,88524590163934","1,575","0,981147540983607","1,01084016393443",
2282550,2025-09-12,20:00:00,Rappe Goif,Nosaby,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,40,"2,53","1,012","0,00784313725490197","0,784313725490197","1,012","0,992156862745098","1,00009411764706",
2282724,2025-09-12,20:00:00,Roskilde,Akademisk Bo,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Yok",13,"8,51","1,1063","0,0141544607190413","1,41544607190413","1,1063","0,985845539280959","1,00150461917443",
2287910,2025-09-12,20:00:00,B93 Kopenhag,Aarhus Frem,Maç Skoru :: 2:4,4,"44,5","1,78","0,0179310344827586","1,79310344827586","1,78","0,982068965517241","1,01398620689655",
2287925,2025-09-12,20:00:00,Altglienicke,FSV Zwickau,Maç Sonucu :: MS X,33,"3,18","1,0494","0,0226605504587156","2,26605504587156","1,0494","0,977339449541284","1,00111943119266",
2287946,2025-09-12,20:00:00,Sonderjyske,Randers,Maç Skoru :: 1:4,4,49,"1,96","0,02",2,"1,96","0,98","1,0192",
2288388,2025-09-12,20:00:00,Hertha BSC Berlin II,Dynamo,Maç Sonucu :: MS X,30,"3,39","1,017","0,00711297071129708","0,711297071129708","1,017","0,992887029288703","1,00012092050209",
2288905,2025-09-12,20:00:00,SG Sonnenhof Grossas,Offenbacher,Toplam Gol Tek/Çift :: Çift,63,"1,6","1,008","0,0133333333333334","1,33333333333334","1,008","0,986666666666667","1,00010666666667",
2348984,2025-09-12,20:00:00,Al Gharrafa,Al Sailiya,"Maç Sonucu ve 3,5 Gol Alt/Üst :: MS 2 ve 3,5 Üst",6,"17,85","1,071","0,00421364985163206","0,421364985163206","1,071","0,995786350148368","1,00029916913947",
2349019,2025-09-12,20:00:00,Al Duhail,UMM Salal,Ev Sahibi Hangi Yarıda Daha Fazla Gol Atar? :: Eşit,34,"3,02","1,0268","0,0132673267326733","1,32673267326733","1,0268","0,986732673267327","1,00035556435644",
2372545,2025-09-12,20:00:00,Bodo Glimt,Kristiansund,"Toplam Gol Alt/Üst :: 2,5 Alt",34,"4,18","1,4212","0,132452830188679","13,2452830188679","1,4212","0,867547169811321","1,05578913207547",
2289100,2025-09-12,20:15:00,Hercules CF,Algeciras CF,Her İki Yarıda da 1.5 Gol Üst Olur mu? :: Evet,21,"6,02","1,2642","0,0526294820717131","5,26294820717131","1,2642","0,947370517928287","1,01390470916335",
